"date","Topic 1: Central Banks","Topic 2: News","Topic 3: Emerging Markets","Topic 4: Eurozone","Topic 5: Private Investment","Topic 6: Miscellaneous","Topic 7: Financial Markets","Topic 8: Companies","Topic 9: German Politics","Topic 10: Raw Materials"
2014-05-01,1.81092934401425e-05,1.25700013179292e-05,4.45626066473604e-06,1.38131487217777e-05,6.68529052489267e-06,8.90532510716327e-06,8.72182143828839e-06,3.61969982133586e-06,7.72154653736257e-06,6.18515307442976e-06
2014-06-01,2.11470510264746e-05,1.46158837127836e-05,6.01853524772722e-06,1.52635219335241e-05,1.42323879687802e-05,1.04169966381338e-05,9.49151966408476e-06,3.96409376199458e-06,4.97957483922814e-06,4.43759360918249e-06
2014-07-01,1.29923843405368e-05,1.3813595057585e-05,5.41455859937031e-06,1.45820821293753e-05,1.50214458398583e-05,8.91029604859493e-06,8.35430124405646e-06,4.67003682087914e-06,8.00121258945014e-06,5.85711768229317e-06
2014-08-01,1.97439553016677e-05,1.14764630114143e-05,7.47588452733872e-06,1.19388507233972e-05,1.24807691218411e-05,1.11287474520032e-05,1.30652271897874e-05,5.32115778949864e-06,8.65034931577515e-06,9.46415168886497e-06
2014-09-01,1.46861962739374e-05,9.59423782627273e-06,4.67559721309429e-06,1.19210795582259e-05,1.18692834237818e-05,5.61589626915756e-06,9.3013904507615e-06,3.40858407822937e-06,7.81324766500034e-06,6.20159102018003e-06
2014-10-01,1.50388638414343e-05,1.21578430539223e-05,5.71030607266672e-06,1.56499894630277e-05,7.98666817637983e-06,9.11029861819845e-06,8.01576939645571e-06,5.19295104909555e-06,7.58571803311218e-06,6.7708838709876e-06
2014-11-01,1.60975701035911e-05,1.47026774217048e-05,3.15303866634707e-06,1.11209998583198e-05,1.52221296443864e-05,7.82992493699437e-06,1.33059684733057e-05,3.87409647195755e-06,6.18983627587029e-06,9.61531491914827e-06
2014-12-01,1.77754009424036e-05,1.37777122553e-05,3.64035338546313e-06,1.27280398067308e-05,1.01251769845536e-05,1.07667562761355e-05,9.84905425146774e-06,5.80466833744512e-06,1.33188612429661e-05,1.014954075512e-05
2015-01-01,2.88707655630926e-05,2.25090388392166e-05,5.13944206612957e-06,1.97319496317808e-05,1.27892266131912e-05,8.69484706459673e-06,1.1007870049211e-05,4.3026612391522e-06,7.06513418760151e-06,1.19433106243473e-05
2015-02-01,1.27740583222649e-05,1.53025511027573e-05,6.57032138871461e-06,1.50525217051324e-05,8.91646190176635e-06,1.15013522907456e-05,8.26412956360212e-06,4.07002741246556e-06,7.46704336365506e-06,7.23957300942488e-06
2015-03-01,1.57566386092646e-05,1.14215671879575e-05,4.92917114499793e-06,1.08664552586338e-05,9.60770646906376e-06,9.56686211306001e-06,1.07160737660746e-05,4.26637864075527e-06,5.93914067527245e-06,7.79941543507958e-06
2015-04-01,9.73533105437669e-06,7.35798142038446e-06,2.6724107587785e-06,8.79282151863083e-06,8.74055354795441e-06,5.98215354709534e-06,7.0882112491513e-06,2.86462200578213e-06,3.28445183476373e-06,4.1139951113057e-06
2015-05-01,8.46544767815043e-06,8.13934604191796e-06,2.88590523162955e-06,1.05370413094769e-05,9.47579725630421e-06,1.03579681566325e-05,1.10101714290975e-05,2.9669593955486e-06,5.57954244652088e-06,5.65494166877116e-06
2015-06-01,1.39026138079351e-05,1.31399193667974e-05,3.55230140450507e-06,1.40369842926021e-05,9.63114642915625e-06,7.01565333324469e-06,1.14290613648408e-05,2.70822765575213e-06,4.97549301675217e-06,6.34569345194752e-06
2015-07-01,9.42464287706628e-06,9.99171740795083e-06,2.72501383853204e-06,1.3541875623758e-05,7.5977800170909e-06,7.89829556190097e-06,8.0069565498549e-06,4.30059816386397e-06,4.81673785664511e-06,6.40930046134484e-06
2015-08-01,1.15318069857616e-05,1.14088262713933e-05,4.31946109081111e-06,9.05705661047428e-06,8.40620482981768e-06,7.65129244469564e-06,1.63526509889971e-05,2.72071180402382e-06,3.04613769435212e-06,9.27463787435658e-06
2015-09-01,1.68244327131224e-05,1.28385017385709e-05,2.50981338335348e-06,9.31566647890509e-06,8.67064030460008e-06,1.0738031888911e-05,1.14140689369807e-05,3.59726135670103e-06,3.88669617850456e-06,4.83976369887191e-06
2015-10-01,1.3616559472876e-05,9.02242186753292e-06,4.2476883996453e-06,8.51196213360591e-06,8.10285722049474e-06,1.04671887678895e-05,9.50155374775321e-06,4.12053416989453e-06,4.78394754250724e-06,5.28703601673855e-06
2015-11-01,1.65725381209161e-05,7.33089676810295e-06,4.43961202242983e-06,1.19456771560436e-05,6.59196814577562e-06,6.74498878691153e-06,1.11020502003075e-05,2.69195522629872e-06,3.89799948998827e-06,3.88189205407923e-06
2015-12-01,1.801860559241e-05,1.50357502846028e-05,6.97413551928806e-06,1.09499904932366e-05,9.11631538158528e-06,1.19776969438257e-05,1.20393978939548e-05,4.95150124786612e-06,4.63721203314564e-06,1.09846972776843e-05
2016-01-01,1.50300450344801e-05,1.70812615785846e-05,2.68204702889856e-06,9.53164513153329e-06,6.79465480234621e-06,9.46245727191071e-06,1.37256503868898e-05,3.25589927635637e-06,3.99661636172745e-06,8.3696960772836e-06
2016-02-01,8.55543368714211e-06,8.70367139954309e-06,3.45833696073928e-06,1.21734112612363e-05,6.48825064278123e-06,1.0392929726574e-05,7.67415234198905e-06,3.14720066328228e-06,3.42738622957864e-06,7.37441894548597e-06
2016-03-01,2.26492531301639e-05,1.20351440195466e-05,3.25259101377159e-06,9.24694349888918e-06,1.028346307952e-05,8.05810383651693e-06,1.05175158880495e-05,3.22101246023982e-06,3.81357472945349e-06,3.10584361794751e-06
2016-04-01,1.67104591438292e-05,1.38416964262287e-05,5.03790885646293e-06,1.17629313764855e-05,9.34105293286366e-06,1.11888440881909e-05,1.0894268686617e-05,2.731517360049e-06,3.30393092447104e-06,5.95176209089109e-06
2016-05-01,1.31318267216503e-05,1.12163156433304e-05,4.25998593785285e-06,1.2934147559801e-05,7.70948731212348e-06,8.83428174304612e-06,1.00934980040263e-05,3.84485969796928e-06,4.58813334652272e-06,5.18907799854465e-06
2016-06-01,1.13746041766202e-05,7.8719059669431e-06,2.21293207538113e-06,1.03597881872323e-05,6.41883611021694e-06,8.46179900510945e-06,7.09038100959841e-06,3.49270002258949e-06,2.85614877801449e-06,3.96761390924884e-06
2016-07-01,7.11656541380647e-06,1.074333650177e-05,4.69768031908748e-06,9.61950443073578e-06,7.11967852203648e-06,9.53078084618045e-06,1.16165633602882e-05,3.30145127792728e-06,3.14735242054171e-06,4.91715444930329e-06
2016-08-01,1.49376039454014e-05,1.08463671978538e-05,2.96988149294039e-06,9.8150083521236e-06,6.9081243453971e-06,7.76849001426104e-06,9.56661826362313e-06,2.5342988739758e-06,3.01307976920134e-06,4.11103595750051e-06
2016-09-01,1.78408774883883e-05,1.08412665172837e-05,2.67751750188241e-06,1.07063743311985e-05,7.63341946188836e-06,7.11048126103762e-06,1.10389852009976e-05,1.87370789986802e-06,2.83827942228529e-06,3.06371567848242e-06
2016-10-01,1.08498643680163e-05,9.26095836071833e-06,3.87870340417891e-06,1.0899107322788e-05,6.75285053101652e-06,8.40084808404048e-06,1.08958244591365e-05,2.84952564945179e-06,2.97427446820659e-06,3.78514179011281e-06
2016-11-01,1.28507384564219e-05,9.72691812582416e-06,3.13782849351519e-06,1.49974894235255e-05,8.04768959609142e-06,8.83039569910554e-06,2.0549974999941e-05,3.23063257284349e-06,3.23763665430223e-06,8.50120387054479e-06
2016-12-01,1.40027556298956e-05,1.19169340842073e-05,3.68107218706883e-06,1.29625304641918e-05,6.35951770839907e-06,1.12795499895592e-05,1.40904854631477e-05,3.20661492560325e-06,3.40534985399072e-06,4.89496661451663e-06
2017-01-01,2.06370980825915e-05,1.90451576617192e-05,3.96391289720138e-06,1.81957477551761e-05,1.14004685028309e-05,1.45018459540944e-05,2.62885803305409e-05,4.36705446432451e-06,5.13396098038666e-06,8.98536925420484e-06
2017-02-01,1.09145314247253e-05,1.41541069482841e-05,3.18419816418178e-06,1.62705604019767e-05,8.59041287336869e-06,9.60797185192243e-06,1.44759878496634e-05,3.41436031409275e-06,4.70361446209027e-06,5.36641223213463e-06
2017-03-01,1.6342525170914e-05,1.29535959212559e-05,2.79213667739123e-06,1.20637355679652e-05,1.06410247037219e-05,8.74407688473094e-06,1.54757550064312e-05,3.11184698396275e-06,3.32853952508344e-06,5.30186258397763e-06
2017-04-01,1.38898793573231e-05,1.20978323769673e-05,3.79420995389858e-06,1.20291406099639e-05,7.69549825047906e-06,8.77840375382817e-06,1.47828723283684e-05,3.03658017077186e-06,4.4669852013151e-06,1.11119034858584e-05
2017-05-01,8.2506389398575e-06,1.31999613557729e-05,2.31817137808684e-06,1.03035733181632e-05,6.55665863458886e-06,7.00579328755153e-06,1.07933776444257e-05,2.59578610452439e-06,2.75669655105826e-06,7.69010474698677e-06
2017-06-01,1.49460191814174e-05,1.0605957168841e-05,3.41507010878779e-06,1.62761575390656e-05,6.07164685646887e-06,1.10832529911959e-05,1.20008449597543e-05,3.54271899151063e-06,2.76387580852057e-06,4.45846097626142e-06
2017-07-01,1.39692701583373e-05,1.10836936243122e-05,2.40520503445131e-06,9.08019297974835e-06,7.01811044499259e-06,8.15292534642474e-06,1.33650398052148e-05,2.79854058288281e-06,1.90474831538316e-06,3.48143804569153e-06
2017-08-01,1.6590250592307e-05,1.2081115154452e-05,2.90380838155638e-06,9.97622827993466e-06,7.42416988274207e-06,1.03841085809522e-05,1.46743357838574e-05,4.22848385458596e-06,4.80662611612006e-06,4.92449978109303e-06
2017-09-01,1.3555507464266e-05,1.33947636715968e-05,5.52328928831277e-06,1.08858347839564e-05,7.77701669068462e-06,9.72914233773906e-06,1.20938989577278e-05,4.17933860939838e-06,3.06076067072118e-06,3.88602261658969e-06
2017-10-01,1.54070565530207e-05,1.08845603776184e-05,6.41960689709194e-07,1.03091334288594e-05,7.8455868044852e-06,7.43739331270932e-06,1.05195239069994e-05,2.25855077387885e-06,3.4112028806116e-06,3.16484821817418e-06
2017-11-01,1.33076568560119e-05,1.13907863071021e-05,8.77185205920881e-07,1.10105675397875e-05,7.18471479813613e-06,1.27049864447497e-05,9.44709534721984e-06,4.69514959140385e-06,4.82925164626585e-06,5.48082986577183e-06
2017-12-01,8.69593175171397e-06,1.30575790809248e-05,8.04469457207019e-07,6.31171048058115e-06,1.40244017845977e-05,8.66856884500625e-06,1.21600757409115e-05,2.74723583345526e-06,1.74210506039162e-06,5.16246839885684e-06
2018-01-01,1.13236664614043e-05,1.58783429529377e-05,1.06427390772207e-05,1.26335420401392e-05,7.46940955016662e-06,7.11205262144431e-06,1.94779018349769e-05,4.76389272980355e-06,4.70281718198556e-06,5.52018993895403e-06
2018-02-01,1.20973563236947e-05,1.39540346064298e-05,1.9818929892575e-06,8.8498523222755e-06,1.10444756731517e-05,6.55155657997758e-06,2.61725664525656e-05,6.44788418855582e-06,3.42657449569316e-06,5.6750536343209e-06
2018-03-01,9.4121660265173e-06,8.20848339768887e-06,2.40473137881917e-06,9.0447399286583e-06,4.84370318252842e-06,9.57546651445464e-06,1.3693536077197e-05,2.74713562772004e-06,3.25810812223364e-06,6.05001969019456e-06
2018-04-01,9.04878964041096e-06,6.9893673097523e-06,1.51096402054327e-06,3.73106146177095e-06,4.18682259271192e-06,1.34565405101553e-05,1.82814286861846e-05,4.45564441231778e-06,4.00297318734929e-06,4.9175853552037e-06
2018-05-01,7.95905548427684e-06,1.07491192915107e-05,6.2742919146124e-06,1.14596694442339e-05,6.65116652391841e-06,6.89993355851962e-06,1.11781307044756e-05,4.83680575658748e-06,4.77424159219676e-06,1.06671900286181e-05
2018-06-01,1.37568960625903e-05,1.22284895640928e-05,6.50593762153989e-06,7.96132712942098e-06,5.68294950696427e-06,8.93282437745386e-06,8.59125337050217e-06,2.97760812581795e-06,4.6805128561278e-06,1.19648858522061e-05
2018-07-01,1.09061981210747e-05,1.6398223499264e-05,3.92541182216265e-06,6.25143003132862e-06,8.49959560519074e-06,9.14836756605617e-06,1.36487962209017e-05,4.02102032165861e-06,5.2803208435911e-06,1.23403256135141e-05
2018-08-01,1.42367152580646e-05,9.6043281190181e-06,5.79014300629715e-06,8.26111312580032e-06,7.39790998802686e-06,8.10838208088622e-06,1.50208255332933e-05,3.47872228192747e-06,2.25687392261465e-06,2.43837840545453e-05
2018-09-01,1.14283151828918e-05,1.71112478694665e-05,3.55050015877927e-06,1.10414309957061e-05,5.94187092209264e-06,9.848791946232e-06,1.31418770355845e-05,6.77047327575027e-06,5.21227436436837e-06,1.26605565507393e-05
2018-10-01,1.09686643065823e-05,1.24485130520563e-05,5.73774831185086e-06,6.82000679351943e-06,9.55359863923629e-06,9.85210890119887e-06,1.28651571623701e-05,4.19946777041819e-06,6.90003294885408e-06,7.5072155242503e-06
2018-11-01,8.18237856382687e-06,8.98948393236761e-06,5.02656027124176e-06,5.3024523612377e-06,8.66155956224086e-06,8.96407281881536e-06,1.20932699448219e-05,4.48566656848657e-06,4.1710527816491e-06,4.09481944099233e-06
2018-12-01,1.44080878389983e-05,8.76161928010105e-06,1.81132604848804e-06,4.77587676793829e-06,7.66615899337308e-06,6.60783295365285e-06,1.03996521758864e-05,2.95217263711434e-06,1.41935344118425e-06,3.02644113112979e-06
2019-01-01,8.85258546264212e-06,6.14609073275754e-06,2.54038416953978e-06,7.44175310344697e-06,6.24797187643568e-06,7.33322753735503e-06,1.35236144195378e-05,1.58801695689627e-06,3.02542700574659e-06,4.15497881609122e-06
2019-02-01,6.5990329182507e-06,1.25269404480164e-05,3.92113259764013e-06,6.25796919623374e-06,4.59665880834468e-06,9.13170610561533e-06,5.46582119671048e-06,2.86713567605224e-06,4.17197946415582e-06,6.73765881816727e-06
2019-03-01,1.06633856544442e-05,7.50181162122344e-06,1.99039881106128e-06,4.90485786773942e-06,4.62179889460881e-06,9.07286380542455e-06,8.25663554957173e-06,1.92300381745875e-06,3.13012303620623e-06,3.99128128779406e-06
2019-04-01,1.03966468193973e-05,1.24356251240086e-05,2.23537726565093e-06,7.22926721135833e-06,5.39740053838879e-06,1.00449141346263e-05,1.23035021865819e-05,2.98883509800292e-06,2.92812996459068e-06,7.06679170722555e-06
2019-05-01,7.0643595911835e-06,7.66509630561138e-06,2.92612009761831e-06,4.98231259864739e-06,4.94581214004924e-06,1.03478800125754e-05,6.75410569309923e-06,1.90410725687013e-06,2.6067410848845e-06,4.01505044579644e-06
2019-06-01,1.61825868233552e-05,1.33508550821193e-05,3.51049890018388e-06,5.1331766395438e-06,5.28519220118318e-06,9.81030659416945e-06,1.5668208585715e-05,2.03453385403406e-06,2.5577502057231e-06,5.49907456116418e-06
2019-07-01,2.21995498117602e-05,1.16445243051113e-05,2.02682391630743e-06,7.31081214540285e-06,1.06683463326406e-05,1.01956366013612e-05,1.60462289604147e-05,2.50115251652954e-06,2.69865452754352e-06,7.68153313328975e-06
2019-08-01,1.58405456649301e-05,1.13592180028715e-05,3.51689459426903e-06,7.49690047148613e-06,1.06912984297748e-05,9.72380852183379e-06,1.3882639547912e-05,3.53065037495065e-06,2.92845286511058e-06,5.67502374120856e-06
2019-09-01,1.89927789675898e-05,9.89274371063807e-06,2.46512994743913e-06,7.11826412273599e-06,8.43300009470353e-06,1.23917087750028e-05,7.2197694735129e-06,3.20628012771494e-06,3.47373867103187e-06,5.0510995981841e-06
2019-10-01,1.11164140200389e-05,8.67964570029035e-06,2.08477477502853e-06,6.08977449726933e-06,6.1613179006677e-06,1.04639381810457e-05,7.40617311979935e-06,2.60131814756476e-06,2.21069116500966e-06,6.89678408760295e-06
2019-11-01,7.56650673632485e-06,8.38344284162746e-06,1.75375801222197e-06,4.29533700649677e-06,8.43139716227416e-06,6.42759162096586e-06,6.57659254583237e-06,1.10979999210921e-06,1.47117005126823e-06,3.00228300334483e-06
2019-12-01,1.38570211050576e-05,1.24738584608509e-05,2.86790394037478e-06,6.90734833337019e-06,8.33283541589414e-06,1.08706087373946e-05,9.71769103763355e-06,3.02196489584946e-06,2.44127360213721e-06,4.08007585377994e-06
2020-01-01,1.14554714254322e-05,9.69572663060644e-06,3.08188933536302e-06,5.78535567502457e-06,8.51373875514382e-06,8.77224993739256e-06,1.19506916420292e-05,3.04451422467645e-06,2.51659078622872e-06,5.22317171844748e-06
2020-02-01,1.14910023201391e-05,7.58852340990931e-06,1.99452633722496e-06,5.13948481052875e-06,7.5435716477181e-06,9.99427512717982e-06,1.08949752510852e-05,2.38244339613432e-06,2.39576243678357e-06,6.03519029419071e-06
2020-03-01,6.18747053519659e-06,4.60952209886361e-06,1.00733677955802e-06,3.3105039416804e-06,4.55214215572423e-06,6.44249250470495e-06,6.1587805636269e-06,1.15875607395361e-06,1.00255511762974e-06,1.15556829933476e-06
2020-04-01,7.85418937955818e-06,6.06737896940217e-06,1.481055513067e-06,5.08648898163107e-06,6.5392665851407e-06,8.83154462863462e-06,1.21453621548884e-05,1.62244506085383e-06,1.38208282961622e-06,3.37921019210514e-06
2020-05-01,1.254259034135e-05,7.19608001213918e-06,1.74611917523917e-06,7.48135262425186e-06,5.05653542129405e-06,7.51113383101088e-06,8.39203057830389e-06,1.04077480463089e-06,8.22901765709664e-07,2.29472035237895e-06
2020-06-01,8.71501538152986e-06,8.21500874530532e-06,2.29086135049585e-06,4.73501986453332e-06,5.32098752704289e-06,1.10488572451682e-05,8.59610262850225e-06,2.24788083735334e-06,1.89544062958475e-06,3.40692200842972e-06
2020-07-01,8.77285978647649e-06,6.03867627024814e-06,1.63390845939602e-06,3.92248057760728e-06,5.6572475838796e-06,6.9060597733843e-06,1.33885136498881e-05,1.76960904973867e-06,1.33683419405129e-06,3.48237055487434e-06
2020-08-01,1.15552789161421e-05,6.78271630529884e-06,2.69853818999726e-06,6.21142814147299e-06,9.193836226539e-06,1.07568948362613e-05,2.17213695332916e-05,2.45724877918883e-06,2.70918331106234e-06,6.3764275179817e-06
2020-09-01,1.493320380309e-05,8.41176584921661e-06,2.56102705657445e-06,5.4931614300261e-06,5.83334313716354e-06,1.00952787294252e-05,1.924346066057e-05,2.62287827605398e-06,1.72216989238327e-06,3.76132728459915e-06
2020-10-01,1.20658858627858e-05,7.69023256453592e-06,2.11485044335027e-06,5.7023607192336e-06,8.33242317535312e-06,1.01159616444863e-05,1.29372217597355e-05,1.79959323440364e-06,1.85651467490789e-06,3.96552702179619e-06
2020-11-01,9.70492017767214e-06,7.19805782275289e-06,1.94128975045576e-06,5.85291216889378e-06,6.25951301426483e-06,9.77829175879172e-06,1.15804812200416e-05,1.52857460665808e-06,1.69977496260378e-06,4.54139515638115e-06
2020-12-01,1.02491646933355e-05,1.26022561442896e-05,2.3011969461777e-06,4.85051449331748e-06,9.30533338771504e-06,9.86482101733541e-06,1.23995432350068e-05,2.2882233199836e-06,2.70824446801745e-06,2.52661370130011e-06
2021-01-01,8.72304992231582e-06,6.79966610770631e-06,2.285105182999e-06,5.23626461644596e-06,8.0639518520292e-06,1.34010810808145e-05,2.09763612765098e-05,2.30597372348301e-06,2.01903129182788e-06,3.17027910852905e-06
2021-02-01,1.18537495740072e-05,8.51961952912458e-06,3.99388722690885e-06,5.72743288376352e-06,8.60040612284208e-06,1.16248542251409e-05,2.50791881871761e-05,1.85977470953826e-06,2.42023170345341e-06,4.41296768181838e-06
2021-03-01,1.82010039377545e-05,1.5005949546909e-05,4.52242933464455e-06,9.9690212972318e-06,1.19012147148153e-05,1.22608801005592e-05,3.23392405809407e-05,2.91119292048267e-06,3.17086165189414e-06,5.90302830413661e-06
2021-04-01,7.61517484109783e-06,1.20916735800053e-05,3.02652330629788e-06,5.26957922414702e-06,1.04189947384093e-05,1.23303988169764e-05,1.65217090177574e-05,2.425704756874e-06,2.2318406382599e-06,5.5307350202966e-06
2021-05-01,1.42091878994418e-05,1.23577770447948e-05,3.71323264193498e-06,9.85915321096942e-06,1.53925639096286e-05,1.88628747899417e-05,3.02663163426504e-05,3.26035707205412e-06,4.93304691636502e-06,3.7722279269003e-06
2021-06-01,2.06543914792283e-05,2.05681076652141e-05,5.08423304087886e-06,1.22278816426645e-05,1.25518529443407e-05,1.66088201995024e-05,3.10638010416297e-05,4.77165771463847e-06,4.72444581640424e-06,8.43464981901805e-06
2021-07-01,2.0767601998359e-05,1.75352478920459e-05,3.34004721753256e-06,9.43485300466558e-06,1.46259731193914e-05,1.28420133204944e-05,2.48599402247003e-05,2.99355633795675e-06,3.52733958487084e-06,5.19268088445366e-06
2021-08-01,1.54143117404163e-05,1.58039588592055e-05,3.52446241604442e-06,1.02623109475361e-05,1.03248469048726e-05,1.59530830651619e-05,2.01013015684863e-05,4.76556064626206e-06,4.95477200435725e-06,1.02045854484562e-05
2021-09-01,1.88928834995964e-05,1.71079604471835e-05,5.86622823130876e-06,2.14069813130145e-05,1.41014104847454e-05,1.92747499028716e-05,2.00488501230856e-05,5.53274309179695e-06,5.6571520557599e-06,9.54838798415675e-06
2021-10-01,2.92378348127168e-05,2.64929494987923e-05,9.54123559185156e-06,2.25518495733521e-05,1.69606143132764e-05,2.60372486944054e-05,2.88693579904195e-05,1.15865489677914e-05,1.20208887969727e-05,1.72258464220798e-05
2021-11-01,3.02926059329347e-05,2.12896372311923e-05,8.57285757228459e-06,2.11652677479756e-05,2.02584069328539e-05,2.66064326387063e-05,2.41967739013827e-05,8.74732031957469e-06,1.0502311916077e-05,1.54114517952696e-05
2021-12-01,3.27657642923861e-05,1.98199062809748e-05,8.11822793312248e-06,1.76190749217549e-05,2.09345208725797e-05,2.71429951423791e-05,2.46706095912555e-05,7.78632836524012e-06,8.9825867008161e-06,1.52762544425853e-05
2022-01-01,3.50531580740263e-05,3.23567612991012e-05,8.07371355757229e-06,2.26769032340161e-05,2.79183683934369e-05,3.12183590892795e-05,3.60230354854152e-05,1.04365000172324e-05,2.07509055376411e-05,1.9559194463009e-05
2022-02-01,2.61578719662632e-05,2.81582498042394e-05,1.34213965900579e-05,1.97335489182173e-05,1.7468040287782e-05,2.1191768276742e-05,3.21539068111061e-05,1.05321507747991e-05,1.26973855798813e-05,2.02145233686398e-05
2022-03-01,2.71303615857528e-05,3.48335289537048e-05,5.95373555331347e-06,2.45487192403657e-05,1.73421936407638e-05,1.9943224403534e-05,2.51393202621873e-05,2.04875915069807e-05,1.24458725431866e-05,2.65323034803223e-05
2022-04-01,3.00807074913076e-05,4.21210160863228e-05,1.0041552399112e-05,3.18062111671207e-05,2.88061660164821e-05,4.04165318351319e-05,3.92165137748765e-05,2.50895495719012e-05,1.71556722053716e-05,2.84794095064444e-05
